user_id,name,age,employment_status,monthly_income
697,Charlene Washington,47,Unemployed,30687
698,Tina Mcdonald,59,Salaried,84044
699,Heather Martin,39,Business,40881
700,Joshua Young,48,Unemployed,9800
701,Richard Greene,24,Unemployed,40603
702,Donna Benton,44,Unemployed,38299
703,Zachary Wilkerson,59,Unemployed,27421
704,Rachel Gonzalez,48,Business,48727
705,Johnny Dennis,56,Business,57586
706,Jasmine Mccarty,56,Unemployed,89792
707,Joshua Adams,24,Business,25585
708,Nathan Washington,45,Business,27046
709,Jonathan Richardson,47,Salaried,12929
710,Mark Richard,23,Salaried,61263
711,Amber Kennedy,40,Salaried,91861
712,Barbara Pope,28,Business,60939
713,Teresa Allen,54,Unemployed,28504
714,Daniel Brown,33,Salaried,63660
715,Jacob Griffith,49,Business,13089
716,Douglas Harris,33,Business,43628
717,Heather Novak,53,Unemployed,78179
718,Stephanie Garcia,43,Business,61394
719,Michael Walton,26,Unemployed,81109
720,Jenna Barber,51,Unemployed,61586
721,Kevin Johnson,51,Salaried,54800
722,Frederick Scott,54,Business,22562
723,Joanna Smith,46,Business,61548
724,Tracy Cain,44,Salaried,89755
725,Marco Cole,54,Business,46611
726,Pamela Evans,34,Salaried,17171
727,Michael Gomez,44,Salaried,66228
728,John Morgan,25,Salaried,67897
729,Jason Thornton,49,Business,21781
730,Richard Williams,55,Business,22874
731,Kristen Smith,44,Salaried,52208
732,Pamela Richmond,54,Salaried,47235
733,Ronald Price,50,Business,42774
734,Kenneth Jenkins,51,Salaried,75890
735,Madeline Mclaughlin,23,Business,30012
736,April Crawford,51,Salaried,34130
737,Rebecca Page,59,Business,18917
738,Krista Snyder,43,Unemployed,92673
739,Jason Cook,35,Unemployed,69143
740,Rodney Walker,42,Salaried,52013
741,Patrick Rice,27,Salaried,40282
742,Danielle Wright,23,Salaried,71531
743,Stacy Lopez,30,Business,99047
744,Spencer Lee,52,Salaried,95735
745,Alicia Griffin,40,Salaried,49542
746,Ryan Riley,37,Business,86721
747,Daniel Perez,22,Unemployed,26490
748,Kyle Watson,31,Unemployed,78593
749,Philip Nelson,46,Salaried,42401
750,Monique Allen,53,Salaried,15242
751,John Carroll,45,Unemployed,91968
752,Clayton Holt,38,Business,93225
753,Joseph Johnson,42,Business,76883
754,Mariah Armstrong,47,Business,73102
755,David Ibarra,23,Unemployed,37011
756,Nicholas Chambers,34,Business,76210
757,James Anderson,39,Business,68566
758,Jason Brewer,36,Business,69418
759,Kevin Rubio,50,Salaried,51116
760,Jennifer Johnston,34,Salaried,9761
761,Kayla Watson,58,Salaried,44795
762,Julie Montes,27,Salaried,90556
763,Lisa Marks,58,Unemployed,29855
764,Thomas Pham,50,Salaried,36146
765,Cody Carpenter,34,Salaried,45598
766,Diana King,47,Salaried,10280
767,Amy Dominguez,49,Unemployed,59756
768,Lauren Wheeler,55,Business,76990
769,Karen Marks,26,Salaried,91554
770,Jane Smith,36,Business,17735
771,David Anderson,52,Business,64805
772,Henry Chapman,22,Unemployed,77375
773,Melissa Morris DDS,46,Business,61448
774,Monica Wagner,32,Business,74797
775,Victoria Dougherty,54,Business,16059
776,Stanley James,25,Business,71667
777,Erica Taylor,23,Salaried,28920
778,Travis Mitchell,48,Business,9072
779,Gordon Ferguson,40,Business,67479
780,Sarah Wilson,35,Business,96184
781,Alex Johnson,56,Unemployed,55313
782,Joshua Bishop,37,Unemployed,41853
783,Albert May,27,Salaried,54989
784,Yesenia Davis,31,Salaried,51362
785,Jennifer West,50,Business,26540
786,Erika Cooper,27,Business,62799
787,Christina Tucker,54,Business,82074
788,Jennifer Mckinney,55,Unemployed,58964
789,James Wallace,40,Salaried,20713
790,Jordan Johnson,54,Unemployed,98576
791,Kathryn Austin,47,Salaried,27022
792,Lisa Cunningham,28,Salaried,64648
793,Angela Hopkins,44,Business,13229
794,Hannah Young,48,Business,88384
795,Michael Johnson,41,Unemployed,54909
796,Bradley Richards,34,Business,80806
797,Andrew Nguyen,49,Salaried,71216
798,Sara Wolfe,57,Business,88264
799,Sheila Rhodes,33,Business,45774
800,Brian Webb,54,Salaried,77833
801,Donald Thomas,29,Business,20137
802,Carlos Ochoa DDS,39,Salaried,96182
803,Catherine Thomas,22,Salaried,89512
804,Catherine Silva,29,Salaried,69179
805,Brian Wood,48,Salaried,44916
806,William Hart MD,38,Salaried,34693
807,Melissa Carter,44,Unemployed,21065
808,Michael Reynolds,37,Salaried,91188
809,Antonio Mcdonald,33,Unemployed,69125
810,Courtney Mckinney,24,Salaried,52289
811,Albert Jimenez,23,Salaried,50952
812,Joel Morris,50,Salaried,31461
813,Lauren Morales,44,Salaried,30371
814,Cassandra Jones,41,Unemployed,56369
815,Ashley Williams,27,Salaried,27875
816,Amanda Erickson,46,Unemployed,84638
817,Thomas Rogers,41,Business,21109
818,Christina Brown,56,Business,9067
819,Sheri Salazar,44,Unemployed,90365
820,Paul Hendrix,29,Salaried,56055
821,Debra Ramos,56,Business,52879
822,Stephanie Fitzpatrick,59,Salaried,54166
823,Joseph Huber,25,Business,27657
824,Troy Rodriguez,46,Unemployed,36702
825,Gabrielle Anderson,41,Salaried,96974
826,Thomas Shaw,38,Salaried,52977
827,Brenda Alexander,34,Business,54811
828,Julia Whitaker MD,59,Salaried,37950
829,Mary Jarvis,24,Salaried,51049
830,Gina Thompson,53,Unemployed,26925
831,Michael Taylor,56,Business,93183
832,Roberta Butler,23,Salaried,45035
833,Michael Henson,56,Business,48868
834,Heather Randall,24,Salaried,19813
835,Margaret Byrd,37,Salaried,78334
836,Christopher Harvey,24,Salaried,71684
837,Tony Brown,47,Salaried,84850
838,Miguel Johnson,57,Salaried,40802
839,Benjamin Hall,57,Salaried,88582
840,Jean Wilson,23,Business,48137
841,Bruce Tran,29,Salaried,49127
842,Kyle Rivera,35,Unemployed,25411
843,Jasmine Martinez,22,Salaried,90623
844,Christopher Cortez,47,Salaried,95981
845,Richard Reyes,25,Salaried,97408
846,Jenny Clark,28,Business,85573
847,Victor Edwards,40,Business,68777
848,Amber Davis,39,Salaried,56562
849,Lori Green,41,Salaried,41851
850,Dale Wilson,45,Salaried,84374
851,Brian Johnson,33,Unemployed,14016
852,Jason Johnson,42,Business,23626
853,Mr. Michael Richardson,37,Business,30609
854,Julie Willis,32,Salaried,89601
855,Phillip Graham,56,Salaried,88881
856,Jeffrey Gonzalez,26,Business,56114
857,Megan Ewing,54,Business,28759
858,Zachary Morgan,51,Business,81383
859,Anna Morgan,41,Salaried,48710
860,Heidi Gonzalez,35,Unemployed,16188
861,Erica Meza,21,Unemployed,68622
862,Wendy Oconnor,22,Salaried,99656
863,Mark Cunningham,39,Salaried,9752
864,Michael Ortiz,35,Business,12398
865,Tammy Thomas,29,Unemployed,96910
866,Daniel Rose,31,Salaried,55125
867,Erica Davis,53,Salaried,64616
868,Isaiah Taylor,33,Business,86655
869,Rebecca Cole,29,Salaried,27803
870,Rebecca Joyce,48,Unemployed,19343
871,John Curtis,56,Salaried,35090
872,Alyssa Hernandez,53,Business,65734
873,Kathleen Cruz,51,Salaried,52899
874,James Holmes,23,Salaried,26432
875,Denise Bowman,40,Business,24829
876,Joshua Vance,37,Salaried,61380
877,Steven Lee,27,Salaried,40240
878,Whitney Tanner,56,Business,31225
879,Christopher Stephens,30,Salaried,71538
880,Kevin Keith,43,Salaried,28304
881,William Carey,39,Salaried,77054
882,Tiffany Walker,32,Business,81017
883,Julia Griffin,31,Salaried,99602
884,Victoria Callahan,43,Business,52694
885,Jared Williams,50,Business,91689
886,Christopher Herring,31,Salaried,31243
887,Matthew Smith,47,Salaried,97239
888,James Delgado,59,Unemployed,31727
889,Elizabeth Brown,32,Business,34078
890,Clayton Walls,31,Salaried,82686
891,Teresa Carroll,52,Salaried,57585
892,Stephanie Jones,48,Unemployed,55156
893,Vanessa Crane,21,Salaried,44304
894,Ann Miller,43,Business,75384
895,Mrs. Crystal Austin,59,Salaried,98322
896,Steven Norton,39,Unemployed,49566
897,Kathleen Hoffman,27,Business,47191
898,Sarah Myers,57,Business,33736
899,Brandon Byrd,22,Business,53090
900,Miguel Tate,25,Unemployed,72377
901,Richard Johnson,59,Salaried,16598
902,Danny Campbell,38,Salaried,8520
903,Jessica Diaz,40,Unemployed,80258
904,Kenneth Smith,39,Unemployed,18803
905,Christine Harrington,45,Salaried,8549
906,Heather Bailey,59,Unemployed,56442
907,Anthony Sherman,54,Business,93948
908,Deanna Williams,40,Salaried,44532
909,Joseph Coleman,50,Unemployed,71451
910,Mrs. Lauren Smith MD,39,Business,56967
911,Daniel Friedman,34,Salaried,43723
912,Maria Dickson,35,Business,26794
913,Larry Cole,26,Salaried,28069
914,Amy Morgan,39,Unemployed,51006
915,Julie Carr,31,Salaried,55959
916,Deborah Howard,55,Salaried,8316
917,Thomas Palmer,58,Salaried,53754
918,Diane Marshall,55,Salaried,55504
919,Jeffrey Chan,54,Salaried,35801
920,Brooke Calhoun,38,Business,48281
921,Patrick Young,34,Unemployed,89996
922,Chase Johnson,42,Business,88895
923,Dr. Sean Gardner,25,Business,51843
924,Lance Robinson,29,Salaried,67494
925,Peter Garrett,51,Salaried,63212
926,Priscilla Lopez,33,Unemployed,83618
927,Joshua Cohen,23,Salaried,58679
928,Richard Mcintosh,55,Salaried,10475
929,Chelsea Long,50,Salaried,31360
930,Daniel Gray,39,Salaried,76297
931,Gregg Potts,55,Salaried,21684
932,Cody Lopez,27,Salaried,45738
933,Jamie Sloan,36,Business,29758
934,Krystal Weber,58,Salaried,95329
935,Leslie Hurst,41,Salaried,36997
936,Michael Page,21,Business,84825
937,Samantha Hamilton,42,Business,60866
938,Tammy Garcia,25,Unemployed,91774
939,Sabrina Rivera,53,Salaried,75213
940,Danielle Davis,35,Salaried,44135
941,Brian Howard,59,Business,25219
942,Jake Meza,42,Salaried,59492
943,Hector Mitchell,45,Salaried,82214
944,Frederick Hudson,22,Salaried,8101
945,Cristian Allen,44,Salaried,62860
946,Jeremy Bean,31,Salaried,87936
947,Ms. Carly Berger,31,Business,60728
948,Carlos Fox,45,Salaried,56935
949,Jennifer Davis,31,Unemployed,91511
950,Christopher Hicks,32,Salaried,99032
951,Gabrielle Allen,44,Business,74728
952,Elizabeth Coleman,30,Unemployed,18081
953,Amy Duran,40,Salaried,72922
954,Diane Harrison,44,Salaried,29873
955,Marcus Jackson,33,Salaried,83314
956,Brad Taylor,33,Business,16220
957,Brandon French,34,Unemployed,32553
958,Pamela Robinson,57,Salaried,80439
959,Anthony Perez,58,Salaried,44732
960,Kevin Gray,32,Unemployed,44774
961,Shawn Ortiz,36,Business,81018
962,John Cisneros,28,Salaried,59787
963,Nathan Shaffer,50,Salaried,26497
964,Thomas Middleton,24,Salaried,38619
965,Terry Wilson,54,Salaried,15109
966,Sharon Richards,36,Salaried,72356
967,Joshua Freeman,37,Salaried,90576
968,Gary Kemp,40,Unemployed,32958
969,Brian Hernandez MD,32,Unemployed,49783
970,Amber Davis,55,Business,89051
971,Lauren Harrison,52,Salaried,64625
972,Carla Oliver,31,Salaried,33560
973,Pamela Rocha,24,Business,14267
974,Steven Noble,29,Salaried,68073
975,Briana Oliver,58,Business,57159
976,Christine Johnson,34,Unemployed,32179
977,Vicki Johnson,37,Salaried,49539
978,Kevin Brown,30,Salaried,72305
979,Kristina Logan,26,Salaried,51475
980,Amy Padilla,28,Salaried,51729
981,Jeff James,46,Business,45154
982,Gail Riley,51,Salaried,99055
983,Richard Love,50,Salaried,16060
984,Richard Arias,41,Business,53231
985,Robert Fields,39,Salaried,54672
986,Rachel Greer,49,Salaried,93921
987,Dr. Kathleen Stanley DDS,55,Salaried,68418
988,Joshua Davis,59,Salaried,32430
989,Charles Contreras,54,Salaried,91744
990,Sarah Bonilla,23,Unemployed,30609
991,Mrs. Tracy Martinez,52,Salaried,40020
992,Michael Pennington,37,Business,21443
993,Olivia Drake,48,Salaried,67252
994,Todd Wilson,26,Salaried,63746
995,Cindy Camacho,48,Business,99200
996,Amanda Herrera MD,23,Unemployed,75250
997,Elizabeth Barnes DDS,53,Salaried,40851
998,Charles Booth,31,Salaried,38801
999,William Donaldson,24,Salaried,91265
1000,Erika Wright DDS,49,Business,97501
1001,Nancy Marquez,27,Business,88794
1002,Robin Massey,22,Salaried,43067
1003,Rebecca Brooks,48,Salaried,35178
1004,David Leonard,40,Salaried,40670
1005,Alicia Cannon,27,Salaried,86157
1006,Joseph White,33,Salaried,36483
1007,Shawn Williams,51,Business,32800
1008,Jason Dodson,22,Unemployed,96474
1009,Samuel Garcia,23,Unemployed,81647
1010,Jessica Williams,38,Salaried,18320
1011,John Franklin,48,Salaried,11926
1012,Anthony Cox,39,Unemployed,68191
1013,Robert Delgado,30,Salaried,27052
1014,Danielle Vargas,55,Business,87842
1015,Brandi Cook,56,Salaried,48133
1016,Kristin James,41,Business,39039
1017,Bradley Hernandez,41,Business,36048
1018,Laura Wyatt,55,Unemployed,94107
1019,Theresa Baxter,44,Salaried,43971
1020,Charles Williams,30,Salaried,11205
1021,Danielle Duke,26,Salaried,81115
1022,Joseph Young,49,Unemployed,96781
1023,Eric Mendez,41,Salaried,55602
1024,Helen Mendez,30,Business,35767
1025,Barbara Lopez DDS,49,Business,92858
1026,Shawn Fernandez,44,Business,97044
1027,Timothy Braun,33,Salaried,99333
1028,Raymond Carter,59,Salaried,98440
1029,Jeremy Jones,24,Salaried,85097
1030,Lawrence Sloan,53,Business,96116
1031,William Henry,34,Unemployed,89101
1032,Teresa Olson,27,Unemployed,84003
1033,Kristin Miller,54,Unemployed,86097
1034,Jeffrey Nguyen,39,Unemployed,31379
1035,Matthew Li,58,Unemployed,38200
1036,Justin Morgan,39,Salaried,48414
1037,George Torres,31,Business,28200
1038,Nathan Bush,44,Salaried,32822
1039,Patricia Hanson,43,Business,57479
1040,Corey Armstrong,29,Business,29890
1041,Rebecca Gonzalez,28,Salaried,12932
1042,Kenneth White,59,Salaried,65861
1043,Patricia Logan,43,Unemployed,74724
1044,Scott Ramirez,39,Salaried,89827
1045,Tracy Ellis,44,Salaried,54990
1046,Jessica Williams,42,Unemployed,43113
1047,Alexander Jones,54,Salaried,49852
1048,Eddie Carroll,21,Salaried,78536
1049,Selena Lee,52,Unemployed,25654
1050,Carrie Jacobs,39,Unemployed,38762
1051,Elizabeth Carlson,50,Business,38512
1052,Christopher Solis,37,Business,59721
1053,Jeremy Mccarthy,43,Business,69444
1054,David Dunlap,30,Unemployed,71096
1055,Keith Brown,40,Salaried,70556
1056,Deborah Webb,49,Salaried,23917
1057,Gary Fitzgerald,21,Business,96085
1058,Christopher Adams,40,Salaried,19060
1059,Mary Lee,26,Salaried,40340
1060,Samantha Terry,36,Business,46397
1061,Catherine Coleman,33,Salaried,88413
1062,Zachary Lopez,41,Salaried,63482
1063,Jonathan Buck,50,Salaried,90200
1064,Brian Perez,38,Business,40160
1065,Howard Cummings,26,Salaried,38076
1066,Susan Evans,56,Salaried,68620
1067,Tracy Barber,39,Salaried,18566
1068,Robert Lloyd,59,Salaried,61751
1069,James Holt,42,Salaried,92667
1070,Edward Wang,58,Salaried,36702
1071,Curtis Herrera,35,Unemployed,31279
1072,Deborah Johnson,35,Business,64117
1073,John Campbell,54,Business,8272
1074,Nicole Lara,29,Salaried,64737
1075,Carol Houston,31,Salaried,69901
1076,Ryan Sparks,53,Salaried,63641
1077,Nicholas Callahan,43,Salaried,92834
1078,Nathan Gardner,50,Salaried,49756
1079,Amber Myers,50,Unemployed,46535
1080,Sandra Haynes,59,Salaried,8855
1081,Eric Mccullough,58,Business,23790
1082,Jacob Wells,59,Business,71299
1083,Erica Martin,28,Unemployed,68448
1084,Nicole Foster,46,Salaried,49005
1085,Patrick Sullivan,44,Salaried,37142
1086,Joseph Curtis,24,Salaried,10733
1087,Blake Santos,40,Salaried,14591
1088,Margaret Cross,57,Salaried,11107
1089,Marc Wright,33,Salaried,39454
1090,William Mcpherson,22,Salaried,70254
1091,Jeffrey Rogers,55,Business,32306
1092,Jillian Owens,43,Business,21329
1093,Jennifer Chandler,56,Salaried,29484
1094,James Ruiz,42,Business,39799
1095,Richard Perry,36,Salaried,16530
1096,Vicki Gomez,30,Salaried,31398
1097,Alexandra Rollins,23,Unemployed,79609
1098,Jose Walker,37,Salaried,12772
1099,Amber Ho,43,Business,12717
1100,Kelly Woods,37,Salaried,67075
1101,Matthew Anderson,21,Salaried,52601
1102,Kathy Gutierrez,24,Business,23420
1103,Dwayne Diaz,55,Business,95816
1104,Antonio Callahan,41,Business,88291
1105,Aaron Jones,49,Salaried,53184
1106,Brittany Terry,55,Salaried,65983
1107,Joseph Hill,47,Salaried,82395
1108,Andre Obrien,31,Salaried,42603
1109,Ray Wilson,49,Salaried,97602
1110,Michele Brandt,50,Salaried,83854
1111,Steven Jones,53,Salaried,88282
1112,Jennifer Gibson,57,Unemployed,68274
1113,Ronald Conrad,55,Business,72386
1114,Lisa Jones,46,Unemployed,70746
1115,Eric Robertson,39,Salaried,58134
1116,Jeremy Adkins,35,Salaried,13273
1117,Stacey Heath,52,Unemployed,97807
1118,Jessica Pierce,56,Business,30970
1119,Maria Stewart,42,Salaried,85084
1120,Brittany Reynolds,21,Salaried,63018
1121,Patricia Ramos,27,Unemployed,53197
1122,Chelsea Boyer,29,Salaried,47570
1123,Leah Lewis,33,Salaried,95231
1124,Shelly Tucker,42,Salaried,27614
1125,Kelly Torres,33,Business,45824
1126,Stephanie Barker,46,Unemployed,81774
1127,Brenda Winters,44,Salaried,12291
1128,Kari Nelson,45,Salaried,9935
1129,Ryan Bernard,24,Salaried,70971
1130,Gary Smith,24,Unemployed,73495
1131,Briana Henderson,21,Business,18397
1132,Brian Nelson,25,Salaried,88445
1133,Katelyn Hopkins,41,Business,61836
1134,Steven White,51,Business,53505
1135,Wendy Skinner,50,Business,48177
1136,Colleen Hernandez,38,Salaried,89019
1137,Brandon Norman,58,Salaried,11132
1138,Matthew King,25,Salaried,65669
1139,Randy Edwards,30,Business,41285
1140,Lauren Solomon,52,Unemployed,87683
1141,Elizabeth Griffin,52,Business,8965
1142,Barbara Cameron,54,Unemployed,77920
1143,Amber Wright,46,Unemployed,39477
1144,David Woodard,55,Salaried,9794
1145,Blake Espinoza,58,Salaried,64398
1146,Scott Acosta,42,Business,97480
1147,Morgan Morgan,23,Salaried,27917
1148,Gary Smith,40,Salaried,49062
1149,James Christian,36,Business,24879
1150,Michael Hodges,38,Salaried,29264
1151,Deborah Rose,32,Salaried,24972
1152,Pamela Oneill,23,Business,22134
1153,Kathryn Gordon,44,Business,88222
1154,Russell Lewis,39,Unemployed,67262
1155,Ryan Bullock,58,Salaried,56075
1156,Sara King,35,Salaried,8629
1157,Sandra Garcia,32,Business,22523
1158,Laura Dalton,50,Salaried,76466
1159,Frederick Johnson,31,Business,67802
1160,Jeremiah Camacho,48,Business,12926
1161,Taylor Cox,50,Unemployed,61882
1162,Jason Duran,21,Salaried,85968
1163,Rachel Rivas,36,Salaried,12368
1164,Debbie Rowland,41,Unemployed,91965
1165,Bradley Aguirre,44,Salaried,23728
1166,Christopher Mcdaniel,41,Salaried,46535
1167,Richard Young,49,Salaried,90977
1168,Brandon Solomon,52,Salaried,80510
1169,Melissa Caldwell,52,Salaried,52634
1170,Ronald Robinson,58,Salaried,56322
1171,Jennifer Noble,29,Salaried,87184
1172,Dr. Jeffery Wall,29,Salaried,77025
1173,Thomas Ryan,57,Unemployed,82659
1174,Brett Miller,21,Salaried,85127
1175,Erin Wiggins,48,Unemployed,49826
1176,Charles Mitchell,34,Business,72424
1177,Daniel Wood,23,Business,70556
1178,Joy Moon,43,Salaried,21224
1179,Melissa Martinez,49,Unemployed,97657
1180,Vanessa Lin,23,Salaried,11533
1181,Steven Howard,38,Unemployed,54437
1182,Austin Carpenter,33,Business,18994
1183,Mrs. Anna Buckley,34,Business,52514
1184,Edward Johnson,33,Salaried,52093
1185,Eric Hopkins,40,Salaried,13997
1186,Melanie Carey,42,Salaried,79828
1187,Christian Silva,57,Salaried,72332
1188,Jamie Raymond,56,Unemployed,35362
1189,Angel Robbins,22,Salaried,18729
1190,Matthew Gray,55,Business,62322
1191,Ronald Leonard,43,Salaried,18141
1192,Ashley Henderson,35,Salaried,73516
1193,Aaron Ortiz,49,Salaried,8853
1194,Claire Conrad,54,Salaried,96703
1195,Kevin Johnson,38,Unemployed,73443
1196,Caleb Marquez,25,Business,26701
1197,James Diaz,45,Salaried,78736
1198,Jeremy Davidson,29,Salaried,91619
1199,Christina Shields,26,Salaried,57976
1200,Jessica Gutierrez,53,Salaried,38962
1201,Sally Russell PhD,51,Business,29828
1202,William Robinson,47,Business,66989
1203,Katherine Green,31,Business,24662
1204,Teresa Bradshaw,59,Salaried,43886
1205,Rodney Smith,46,Salaried,46742
1206,Curtis Summers,23,Business,42596
1207,Adrian Garcia,46,Salaried,22627
1208,Elizabeth Ortiz,36,Unemployed,84122
1209,Joe Garcia,42,Salaried,49458
1210,Valerie Whitehead,56,Salaried,93504
1211,Jose Johnson,51,Unemployed,86049
1212,Emily Gray DDS,59,Unemployed,93296
1213,Terry Walker,48,Business,46196
1214,Cheryl Ford,58,Salaried,70167
1215,Matthew Williams,53,Business,77322
1216,Michael Green,26,Salaried,70498
1217,Shelby Cannon,21,Business,19928
1218,Sheila Jones,31,Salaried,17616
1219,Dana Frazier,56,Salaried,69647
1220,Albert Roach,22,Unemployed,77937
1221,Robert Hayes,48,Salaried,16849
1222,Theresa Juarez,30,Business,18519
1223,Dennis Padilla,58,Business,52754
1224,Danielle Ramsey,51,Salaried,24124
